id,text_chunk,embedding
5c3f7780-f423-11ee-9ae3-01bf1558124b,¿De qué reparaciones debe encargarse el inquilino? ,
5c4706e0-f44a-11ee-9ae3-01bf1558124b,¿Por dónde deben pasar los cables necesarios para dar electricidad según la servidumbre de paso de electricidad?,
5c498f00-f436-11ee-9ae3-01bf1558124b,¿Qué permite el artículo 398 en términos de procedimientos para pequeñas comunidades?,
5c4b2cc0-f422-11ee-9ae3-01bf1558124b,"¿Cuál es el alcance de la capacidad de la junta de propietarios en casos de incumplimientos de normas?
",
5c4cf4f0-f437-11ee-9ae3-01bf1558124b,¿Es válido que el certificado de eficiencia energética de un edificio existente sea suscrito por distintos técnicos?,
5c4f3ee0-f437-11ee-9ae3-01bf1558124b,¿Puede un técnico competente ser asistido por técnicos ayudantes en el proceso de certificación energética?,
5c522a70-f44a-11ee-9ae3-01bf1558124b,¿Cómo se denomina la finca que recibe la electricidad en una servidumbre de paso de electricidad?,
5c60e230-f423-11ee-9ae3-01bf1558124b,"¿Qué tipo de reparaciones debe hacer el arrendatario?
",
5c659d20-f423-11ee-9ae3-01bf1558124b,¿Quién se encarga de las reparaciones pequeñas en el alquiler?,
5c6ae9c0-f422-11ee-9ae3-01bf1558124b,"¿Qué acciones se recomiendan tomar frente a los comportamientos contrarios a las normas establecidas en una comunidad de propietarios?
",
5c774930-f44b-11ee-9ae3-01bf1558124b,¿Qué plazo tienen los ocupantes para presentar un título que justifique su estancia en la vivienda tras la notificación?,
5c79aa40-f437-11ee-9ae3-01bf1558124b,¿Qué tipo de formación o titulación deben tener los técnicos ayudantes que colaboran en el proceso de certificación energética?,
5c7bb600-f44b-11ee-9ae3-01bf1558124b,¿cómo funciona el juicio verbal por desahucio si es la vivienda de los okupas o inquilinos?,
5c7bf430-f437-11ee-9ae3-01bf1558124b,¿Qué actividades pueden realizar los técnicos ayudantes en el proceso de certificación energética de edificios?,
5c7c75f0-f422-11ee-9ae3-01bf1558124b,"¿Cuáles son las posibles medidas disciplinarias que pueden tomarse ante incumplimientos en una comunidad de propietarios?
",
5c8082b0-f424-11ee-9ae3-01bf1558124b,Quién paga los gastos de notaría en una compraventa en navarra?,
5c89aa70-f424-11ee-9ae3-01bf1558124b,Quién paga los gastos de notaría?,
5c8fbdc0-f44c-11ee-9ae3-01bf1558124b,requisitos para que que funcione una acción de desahucio por precario,
5c909a30-f422-11ee-9ae3-01bf1558124b,"¿Existen mecanismos formales para hacer cumplir las normas internas de una comunidad de propietarios?
",
5c941ca0-f422-11ee-9ae3-01bf1558124b,"¿Qué implicaciones legales tienen las sanciones económicas impuestas por una comunidad de propietarios?
",
5c989760-f44c-11ee-9ae3-01bf1558124b,f1) 0s24 1s22  ¿Qué tipo de título debe tener el demandante para iniciar una acción de desahucio por precario?,
5ca5fa50-f44b-11ee-9ae3-01bf1558124b,¿Qué sucede si se confirma la vulnerabilidad del demandado por las Administraciones Públicas?,
5ca79810-f437-11ee-9ae3-01bf1558124b,¿Pueden los técnicos ayudantes gestionar trámites administrativos y documentación relacionada con la certificación energética?,
5cabedc0-f44b-11ee-9ae3-01bf1558124b,¿Cuál es el plazo máximo de suspensión del proceso para personas físicas una vez que se confirma la vulnerabilidad?,
5cabff80-f424-11ee-9ae3-01bf1558124b,Quién asume los gastos del notario en una compraventa en madrid?,
5cacf9d0-f438-11ee-9ae3-01bf1558124b,¿Quién es el propietario de los inmuebles en un modelo de cohousing?,
5cb3d7a0-f438-11ee-9ae3-01bf1558124b,¿Cuál es la diferencia entre cohousing y la cooperativa de viviendas tradicional?,
5cb60a70-f44c-11ee-9ae3-01bf1558124b,2) ¿En qué condiciones debe encontrarse el demandado respecto al inmueble para que proceda el desahucio por precario?,
5cb72310-f424-11ee-9ae3-01bf1558124b,Quién tiene que pagar la escritura de compraventa en valencia?,
5cbbeff0-f422-11ee-9ae3-01bf1558124b,"¿Qué papel juega la junta de propietarios en la toma de decisiones sobre sanciones por incumplimientos de normas?
",
5cc05cc0-f422-11ee-9ae3-01bf1558124b,¿Cuál es el marco legal que regula el proceso de imposición de sanciones dentro de una comunidad de propietarios?,
5cc6ac40-f44c-11ee-9ae3-01bf1558124b,3) ¿Es necesario que haya un pago de renta por parte del demandado para que se dé un desahucio por precario?,
5ccf5440-f44b-11ee-9ae3-01bf1558124b,¿Qué artículos de la LEC regulan el procedimiento de reanudación del juicio verbal tras la intervención de las Administraciones Públicas?,
5cd5cea0-f424-11ee-9ae3-01bf1558124b,"Quién paga la escritura de compraventa el comprador o el vendedor?
",
5cd6d380-f439-11ee-9ae3-01bf1558124b,¿Qué pasa si un hermano no quiere vender una casa heredada?,
5cdb0eb0-f438-11ee-9ae3-01bf1558124b,¿Qué tipo de derecho tienen los socios sobre la propiedad en un modelo de cohousing?,
5cdc2ab0-f439-11ee-9ae3-01bf1558124b,¿Qué es la extinción del condominio en el contexto de una herencia?,
5cdcac70-f424-11ee-9ae3-01bf1558124b,quien asume los gastos notariales en una compraventa?,
5ce22380-f44c-11ee-9ae3-01bf1558124b,4) ¿Por qué es importante la identificación clara de la finca en un proceso de desahucio por precario?,
5ce23aa0-f438-11ee-9ae3-01bf1558124b,¿Es posible que un socio sea propietario del inmueble en un modelo de cohousing?,
5ce33f80-f44d-11ee-9ae3-01bf1558124b,¿Quién tiene que pagar el ITP? ,
5ce58970-f44d-11ee-9ae3-01bf1558124b,¿Quién debe abonar el ITP en el alquiler de vivienda habitual?,
5ce93db0-1430-11ef-9dd0-2f00890c214c,que medidas introduce el decreto 6/2024 de cataluña?,
5ceb35f0-f425-11ee-9ae3-01bf1558124b,¿Quién gestiona el registro de certificaciones energéticas en el ámbito territorial de una comunidad autónoma?,
5cf19400-f424-11ee-9ae3-01bf1558124b,Cuáles son los gastos de notaría según ley en una compraventa?,
5cf54810-f425-11ee-9ae3-01bf1558124b,¿Es posible registrar una empresa en el registro autonómico de profesionales que ofrecen servicios de certificación energética?,
5d00e630-f438-11ee-9ae3-01bf1558124b,¿El derecho de uso de la propiedad en un modelo de cohousing es limitado o indefinido?,
5d020230-f439-11ee-9ae3-01bf1558124b,¿Qué artículo del Código Civil establece que ningún copropietario está obligado a permanecer en la comunidad?,
5d03fe00-f439-11ee-9ae3-01bf1558124b,¿Cómo se puede solicitar la venta de un bien común si uno de los copropietarios no quiere vender?,
5d08ee30-15f2-11ef-9dd0-2f00890c214c,¿Cuánto hay que pagar a Hacienda por la venta de una casa?,
5d0dd1f0-f44d-11ee-9ae3-01bf1558124b,¿El inquilino o el propietario son responsables de presentar el ITP?,
5d0ee360-f44d-11ee-9ae3-01bf1558124b,¿Cuál es el plazo para pagar el ITP en un contrato de alquiler?,
5d0f2e20-f424-11ee-9ae3-01bf1558124b,quién paga los gastos de notaría en una compraventa de un piso de andalucía?,
5d1182a0-f425-11ee-9ae3-01bf1558124b,¿Con qué frecuencia se actualizan los registros públicos de técnicos competentes o empresas de certificación energética?,
5d1664a0-f425-11ee-9ae3-01bf1558124b,¿Qué tipo de información sobre certificados energéticos está disponible para los ciudadanos a través de los registros?,
5d236780-f426-11ee-9ae3-01bf1558124b,¿Qué les permite a los extracomunitarios la golden visa?,
5d239e80-f43a-11ee-9ae3-01bf1558124b,¿Qué son los mapas de valores del Catastro?,
5d26e9f0-f426-11ee-9ae3-01bf1558124b,¿Puede el titular de la Golden Visa moverse libremente por España?,
5d2c2a00-f43a-11ee-9ae3-01bf1558124b,¿Qué son los mapas de valores?,
5d359550-f439-11ee-9ae3-01bf1558124b,¿Por qué se debe evitar la acción judicial de división de cosa común para vender un inmueble heredado?,
5d3a8740-f44d-11ee-9ae3-01bf1558124b,¿Qué sanciones puede enfrentar el inquilino si no presenta el ITP?,
5d3cd130-f44d-11ee-9ae3-01bf1558124b,¿Cómo afecta la exención del ITP al inquilino y al propietario?,
5d3d2680-f425-11ee-9ae3-01bf1558124b,¿Pueden los técnicos o empresas de una comunidad autónoma realizar certificaciones energéticas en otra comunidad autónoma?,
5d3d42f0-1bf8-11ef-8122-7be37c204bdf,"¿Qué proceso específico se añade si el contrato de alquiler se firmó después de la entrada en vigor de la Ley 4/2013 y está inscrito en el Registro de la Propiedad?
",
5d4e5800-f43a-11ee-9ae3-01bf1558124b,¿Qué es un mapa de valor?,
5d519c70-fbc6-11ee-ab53-f770327e695f,Hay que solicitar un nuevo certificado energético si la referencia catastral es errónea?,
5d535120-f426-11ee-9ae3-01bf1558124b,¿La Golden Visa autoriza la libre circulación por la Unión Europea?,
5d563750-f426-11ee-9ae3-01bf1558124b,¿En qué condiciones pueden moverse los titulares de la Golden Visa por la Unión Europea?,
5d5d7330-f43a-11ee-9ae3-01bf1558124b,¿Con qué frecuencia se publican los mapas de valores en la Sede Electrónica del Catastro?,
5d66ee70-f44d-11ee-9ae3-01bf1558124b,¿Cuándo debe presentarse el ITP en un contrato de arrendamiento?,
5d67a700-f427-11ee-9ae3-01bf1558124b,¿Qué pasa con la deducción por compra de vivienda en caso de subrogación o novación de la hipoteca?,
5d68b870-f427-11ee-9ae3-01bf1558124b,¿Me puedo seguir desgravando en caso de novar la hipoteca?,
5d6d3530-f43b-11ee-9ae3-01bf1558124b,¿Qué contrato hay que firmar cuando se devuelven las llaves del piso?,
5d79adc0-f43a-11ee-9ae3-01bf1558124b,¿Qué información acompaña a los mapas de valores en su publicación para garantizar la transparencia?,
5d827770-f426-11ee-9ae3-01bf1558124b,¿Cuánto tiempo pueden los titulares de la Golden Visa moverse libremente por la Unión Europea?,
5d8e41d0-f427-11ee-9ae3-01bf1558124b,¿Puedo desgravarme la hipoteca sobre mi vivienda habitual si he novado la hipoteca?,
5d92aea0-f427-11ee-9ae3-01bf1558124b,¿Si subrogo la hipoteca de mi casa puedo seguir disfrutando de la desgravación?,
5d944530-f43b-11ee-9ae3-01bf1558124b,¿Qué es un acuerdo de terminación con liquidación?,
5dac4aa0-3521-11ef-ac10-735b2122cefb,¿Es necesario firmar este contrato de servicios de interiorismo y decoración ante notario público?,
5db33ee0-f43b-11ee-9ae3-01bf1558124b,¿qué hay que firmar cuando se devuelven las llaves del piso de alquiler?,
5db646c0-f428-11ee-9ae3-01bf1558124b,¿Quiénes son los técnicos competentes para certificar la eficiencia energética?,
5db69eb0-1834-11ef-9dd0-2f00890c214c,quién paga los gastos de una extinción de condominio?,
5dbfe910-f43b-11ee-9ae3-01bf1558124b,¿Qué implica la entrega de llaves en el contexto del acuerdo de terminación del alquiler?,
5dc041c0-f43c-11ee-9ae3-01bf1558124b,¿Cómo se elige al presidente de la comunidad de vecinos?,
5dc3eb40-f43c-11ee-9ae3-01bf1558124b,¿Cómo se otorga el cargo de presidente de la comunidad de vecinos?,
5dca2240-f43b-11ee-9ae3-01bf1558124b,¿Qué se finaliza con la firma del acuerdo de terminación del alquiler con liquidación?,
5dd66470-f8b3-11ee-ab53-f770327e695f,el banco del comprador de un inmuble realiza la cancelación en el Registro de la Propiedad de una hipoteca?,
5ddba910-f428-11ee-9ae3-01bf1558124b,¿Quiénes pueden hacer el certificado de eficiencia energética según la ley?,
5de17570-f428-11ee-9ae3-01bf1558124b,¿Qué profesionales están autorizados para redactar un certificado de eficiencia energética?,
5e01a7a0-f428-11ee-9ae3-01bf1558124b,¿Quiénes son los técnicos competentes para emitir certificados de eficiencia energética según la normativa?,
5e0c87a0-f429-11ee-9ae3-01bf1558124b,¿Qué artículo de la LRHL establece quién es el sujeto pasivo del IBI?,
5e0c9790-f43d-11ee-9ae3-01bf1558124b,¿Si la pareja o los hijos residen en España se considera que también se tiene residencia en España?,
5e0d4af0-f429-11ee-9ae3-01bf1558124b,¿Quién paga el IBI el usufructuario o el propietario?,
5e0f7dc0-f43d-11ee-9ae3-01bf1558124b,¿Se puede considerar que se tiene residencia en España si los hijos o cónyuge viven en España?,
5e37b650-f429-11ee-9ae3-01bf1558124b,¿Qué derecho real sustituye al propietario como sujeto pasivo del IBI después del derecho de superficie?,
5e3a9c80-f429-11ee-9ae3-01bf1558124b,"En caso de existir un derecho real de superficie, ¿quién se convierte en el sujeto pasivo del IBI?",
5e4889c0-f42a-11ee-9ae3-01bf1558124b,¿Quiénes son los principales responsables de firmar el documento?,
5e4f6790-f42a-11ee-9ae3-01bf1558124b,¿Quién tiene que firmar el acta final de obra?,
5e5f6290-f429-11ee-9ae3-01bf1558124b,¿Qué significa ser sujeto pasivo en términos de obligaciones fiscales según la LRHL?,
5e6d71b0-f43c-11ee-9ae3-01bf1558124b,¿Con qué frecuencia se renueva el cargo de presidente de la comunidad de vecinos?,
5e6f9490-f43c-11ee-9ae3-01bf1558124b,¿Qué métodos se utilizan para designar al presidente de la comunidad de vecinos aparte de la elección?,
5e70d240-f42a-11ee-9ae3-01bf1558124b,¿Es recomendable que alguna otra figura aparte del promotor y el constructor firme el documento?,
5e7713d0-f42a-11ee-9ae3-01bf1558124b,¿Qué función tiene la dirección facultativa en relación con el documento?,
5e7b6980-f43e-11ee-9ae3-01bf1558124b,¿Qué es el número de finca registral?,
5e81f930-f43e-11ee-9ae3-01bf1558124b,¿Qué es el número de finca?,
5ea0af50-f43f-11ee-9ae3-01bf1558124b,¿Cómo inscribo un contrato de arrendamiento en el registro? ,
5ea60680-f43f-11ee-9ae3-01bf1558124b,¿Cuánto cuesta registrar un contrato de alquiler?,
5eac3d80-f43e-11ee-9ae3-01bf1558124b,¿Qué es el número de finca en una nota?,
5ead00d0-f43e-11ee-9ae3-01bf1558124b,¿Cuántas cifras suele tener como máximo el número de finca?,
5ec54070-353c-11ef-ac10-735b2122cefb,Hola Mike. Me puedes dar un documento de presentacion y aceptación de oferta?,
5ec59c70-f43f-11ee-9ae3-01bf1558124b,¿Cuál es el proceso para registrar un contrato de arrendamiento?,
5ecd08a0-353c-11ef-ac10-735b2122cefb,tienes una LOI?,
5ecf0260-f42b-11ee-9ae3-01bf1558124b,¿Qué función tienen las certificaciones en relación con los bienes inmuebles o derechos reales?,
5ed10e20-f43f-11ee-9ae3-01bf1558124b,¿Qué pasos debo seguir para inscribir un alquiler en el registro?,
5ed80870-f43e-11ee-9ae3-01bf1558124b,¿Con qué no se debe confundir el número de finca?,
5ee28a60-f42b-11ee-9ae3-01bf1558124b,Qué son las certificaciones registrales?,
5ee924a0-f42c-11ee-9ae3-01bf1558124b,¿Para qué sirve un gestor en la compraventa de una casa?,
5ee999d0-f42c-11ee-9ae3-01bf1558124b,¿Es necesario un gestor para comprar o vender una casa?,
5ef0f230-f43f-11ee-9ae3-01bf1558124b,¿Puedo registrar un contrato de alquiler sin acudir a un notario?,
5ef28360-f440-11ee-9ae3-01bf1558124b,¿Por cuánto tiempo se pueden renovar la Golden Visa tras el periodo inicial?,
5ef4f460-f440-11ee-9ae3-01bf1558124b,¿Qué duración tiene la Golden Visa?,
5efaf460-f42b-11ee-9ae3-01bf1558124b,¿Cuál es el artículo de la Ley Hipotecaria que regula las certificaciones registrales?,
5efeec00-f42b-11ee-9ae3-01bf1558124b,¿Qué pueden incluir las certificaciones en cuanto a su forma de presentación?,
5f027900-f42c-11ee-9ae3-01bf1558124b,¿Puede el cliente realizar los trámites de inscripción de la escritura por sí mismo?,
5f059d60-f418-11ee-9ae3-01bf1558124b,¿Qué es necesario para poder alquilar una VPO?,
5f08f8c0-f418-11ee-9ae3-01bf1558124b,¿Se puede alquilar una vivienda de protección oficial (VPO)?,
5f125780-f42c-11ee-9ae3-01bf1558124b,¿Qué trámites realiza el gestor en el proceso de compraventa de una casa?,
5f158350-353c-11ef-ac10-735b2122cefb,necesito una carta de intenciones y reserva para una compraventa,
5f1acbe0-f440-11ee-9ae3-01bf1558124b,¿Es posible cambiar la inversión inicial por otra y aún así renovar la Golden Visa?,
5f1bdd50-f440-11ee-9ae3-01bf1558124b,¿Qué condición se debe cumplir para renovar la Golden Visa?,
5f21b640-f42b-11ee-9ae3-01bf1558124b,¿En qué casos son las certificaciones el único medio de acreditar la situación de los bienes inmuebles?,
5f267660-f419-11ee-9ae3-01bf1558124b,Cómo se compra el piso con el parking?,
5f2d2d20-f419-11ee-9ae3-01bf1558124b,es mejor comprar el piso y el parking conjuntamente o por separado?,
5f3066d0-f42c-11ee-9ae3-01bf1558124b,¿Es posible encargar los trámites de inscripción de la escritura a un notario?,
5f313490-f826-11ee-ab53-f770327e695f,Hazme un artículo sobre el fin de la golden visa en España y cómo afectará negativamente.,
5f3182d0-f42d-11ee-9ae3-01bf1558124b,¿Qué es un inventario en alquiler de viviendas?,
5f320490-f418-11ee-9ae3-01bf1558124b,¿Existen requisitos específicos que se deben cumplir para alquilar una VPO?,
5f368be0-f42d-11ee-9ae3-01bf1558124b,¿Para qué sirve el inventario en un contrato de alquiler?,
5f3c1a10-f441-11ee-9ae3-01bf1558124b,¿Cuánto podré desgravar de mi hipoteca en 2023?,
5f41bf60-f441-11ee-9ae3-01bf1558124b,¿Qué parte de la hipoteca se puede desgravar en la declaración de la renta?,
5f5156f0-f419-11ee-9ae3-01bf1558124b,Hay que poner en la misma escritura de compraventa el parking y el piso?,
5f521a40-f419-11ee-9ae3-01bf1558124b,Cuántos anejos se pueden incluir en la compra de vivienda para aplicar el impuesto reducido?,
5f52cfa0-fb42-11ee-ab53-f770327e695f,Qué significa refacción?,
5f5bee30-f42d-11ee-9ae3-01bf1558124b,¿Qué sucede si no se realiza un inventario en un contrato de alquiler?,
5f6b8e80-f441-11ee-9ae3-01bf1558124b,¿Cuál es el límite máximo en euros que se puede deducir por una hipoteca?,
5f706090-f42d-11ee-9ae3-01bf1558124b,¿Cómo afecta el inventario en caso de siniestro o robo en una vivienda de alquiler?,
5f72ba70-f441-11ee-9ae3-01bf1558124b,¿Cuál es el porcentaje máximo que se puede deducir por una hipoteca en la declaración de la renta?,
5f73b690-f41a-11ee-9ae3-01bf1558124b,¿Qué es la depreciación funcional en una tasación?,
5f742bc0-f41a-11ee-9ae3-01bf1558124b,¿A qué se refiere el término 'valor de reemplazamiento bruto' (VRB)?,
5f7795b0-fb42-11ee-ab53-f770327e695f,Qué es una refacción?,
5f7d1550-f42e-11ee-9ae3-01bf1558124b,¿Qué casos son primera entrega de promotor?,
5f811980-f419-11ee-9ae3-01bf1558124b,Qué anejos se pueden incluir dentro de la compra de piso para aplicar el itp reducido?,
5f81c5b0-f42d-11ee-9ae3-01bf1558124b,¿Quiénes deben firmar el inventario que se adjunta al contrato de alquiler?,
5f81f750-f42e-11ee-9ae3-01bf1558124b,¿Qué se considera primera entrega de promotor?,
5f90a2b0-f441-11ee-9ae3-01bf1558124b,¿Cómo se divide el porcentaje de deducción por hipoteca entre estatal y autonómico?,
5f95b650-f442-11ee-9ae3-01bf1558124b,¿Puedo subarrendar o ceder mi negocio sin el permiso del propietario del local? ,
5f96a0b0-f442-11ee-9ae3-01bf1558124b,¿Cuánto puede subir el propietario la renta si subarriendo mi negocio? ,
5f996700-f41a-11ee-9ae3-01bf1558124b,¿En qué documento se define la depreciación funcional según el texto proporcionado?,
5f99dc30-f41a-11ee-9ae3-01bf1558124b,¿Qué factores pueden contribuir a la depreciación funcional de un inmueble?,
5fa66f40-f42e-11ee-9ae3-01bf1558124b,¿Qué se considera primera transmisión?,
5fa70b80-f42e-11ee-9ae3-01bf1558124b,¿Cuál es el plazo de uso ininterrumpido que permite considerar una edificación como primera entrega si ha estado ocupada por el promotor?,
5fbdb0b0-f442-11ee-9ae3-01bf1558124b,¿Cuánto puedo subir la renta si el inquilino ha cedido el local? ,
5fc495b0-f41a-11ee-9ae3-01bf1558124b,¿Cuál es la fecha de publicación de la Orden que regula las normas de valoración de bienes inmuebles mencionada en el texto?,
5fc73850-f41b-11ee-9ae3-01bf1558124b,¿Cuál es la diferencia entre título de propiedad y escrituras?,
5fd21320-f42e-11ee-9ae3-01bf1558124b,¿Bajo qué condición una edificación arrendada puede ser considerada como primera entrega?,
5fd2a2d0-f443-11ee-9ae3-01bf1558124b, ¿Qué es subarrendar?,
5fd52af0-f42f-11ee-9ae3-01bf1558124b,¿Quién tiene el derecho de transmitir su derecho de adjudicación a un tercero en la cesión de remate?,
5fd75dc0-f443-11ee-9ae3-01bf1558124b,¿Qué es el subarrendamiento?,
5fdd7f70-f41b-11ee-9ae3-01bf1558124b,Diferencias entre título de propiedad y escritura de un inmueble,
5fdf3d10-f42f-11ee-9ae3-01bf1558124b,¿Qué es la cesión de remate en una subasta?,
5fdf9090-f442-11ee-9ae3-01bf1558124b,¿Puedo subarrendar o ceder mi negocio sin el permiso del propietario del local?,
5ff39f80-f41b-11ee-9ae3-01bf1558124b,"¿Cuál es la diferencia entre el título de propiedad y la escritura de una vivienda?
",
5ff51cd0-1cf1-11ef-8122-7be37c204bdf,"QUÉ SON LOS GASTOS DE CANCELACIÓN DE LA HIPOTECA?
",
5ffe46b0-f443-11ee-9ae3-01bf1558124b, ¿Qué diferencia hay entre subarrendar y la cesión? ,
60042a30-f42f-11ee-9ae3-01bf1558124b,¿Puede un tercero que no sea el acreedor ejercer la cesión de remate?,
600c3a30-21c6-11ef-8122-7be37c204bdf,¿Puede el arrendador acabar el alquiler cuando quiera? ,
60128fe0-1cf1-11ef-8122-7be37c204bdf,¿Cómo cancelar la deuda de una hipoteca?,
601737a0-f41c-11ee-9ae3-01bf1558124b,¿Qué plazo de preaviso se debe dar al arrendador para la finalización de un contrato de alquiler del local si no está especificado en el mismo?,
6018be40-f41c-11ee-9ae3-01bf1558124b,"Como inquilino, me gustaría saber cuál es el tiempo mínimo de antelación que tengo para informar al propietario de mi oficina que quiero cancelar el alquiler porque me voy. El contrato no está finalizado.",
601e4c70-f430-11ee-9ae3-01bf1558124b,¿Cómo se declaran los ingresos por alquiler de apartamentos turísticos?,
601f5de0-f430-11ee-9ae3-01bf1558124b,¿Los ingresos por alquiler de apartamentos turísticos son de actividades económicas?,
60266600-1cf1-11ef-8122-7be37c204bdf,"cuales son los GASTOS DE CANCELACIÓN de una hipoteca?
",
604329a0-f41c-11ee-9ae3-01bf1558124b,¿Qué pasa si no se pacta en el contrato qué pasa en caso de que una de las partes quiera terminar anticipadamente el alquiler del local o de temporada?,
60438af0-1cf1-11ef-8122-7be37c204bdf,"¿QUIÉN PAGA LOS GASTOS DE CANCELACIÓN DE LA HIPOTECA?
",
60475840-f430-11ee-9ae3-01bf1558124b,¿Es necesario darse de alta como actividad económica para alquilar un apartamento turístico?,
604a3e70-f430-11ee-9ae3-01bf1558124b,¿Qué servicios deben incluir los alquileres de apartamentos turísticos para considerarse rendimientos de actividades económicas?,
60534f10-f444-11ee-9ae3-01bf1558124b,¿Cómo se tasa una vivienda?,
6053b790-1cf1-11ef-8122-7be37c204bdf,"¿CÓMO MINIMIZAR LOS GASTOS DE CANCELACIÓN DE LA HIPOTECA?
",
60541260-f444-11ee-9ae3-01bf1558124b,¿Qué hace un tasador?,
606206d0-f41d-11ee-9ae3-01bf1558124b,"Qué tipo se aplica en el País Vasco para el Impuesto a las Grandes Fortunas?
",
606a6b40-f41d-11ee-9ae3-01bf1558124b,Qué impuesto de las Grandes Fortunas se paga en el País Vasco?,
606e6840-f430-11ee-9ae3-01bf1558124b,¿En qué artículo de la Ley se basa la consideración de los ingresos por alquiler de apartamentos turísticos como rendimientos de actividades económicas?,
6070f3c0-f445-11ee-9ae3-01bf1558124b,¿Cuáles son los derechos reales principales y accesorios?,
60799bc0-f444-11ee-9ae3-01bf1558124b,¿Cuál es el proceso de tasación?,
607d4540-f444-11ee-9ae3-01bf1558124b,¿Qué se tiene en cuenta para tasar una vivienda?,
607f3460-1cf1-11ef-8122-7be37c204bdf,¿QUIÉN PAGA LOS GASTOS DE CANCELACIÓN DE LA HIPOTECA?,
6082dde0-1cf1-11ef-8122-7be37c204bdf,"PASOS PARA REALIZAR LA CANCELACIÓN DE LA HIPOTECA
",
609607f0-f445-11ee-9ae3-01bf1558124b,¿La copropiedad es considerada un derecho real principal o accesorio?,
60964620-f431-11ee-9ae3-01bf1558124b,¿Si se hace un nuevo contrato de alquiler con opción a compra hay que volver a pagar IVA?,
6096a430-f445-11ee-9ae3-01bf1558124b,¿Qué documento regula los derechos reales mencionados?,
60970ed0-f444-11ee-9ae3-01bf1558124b,¿Qué factores específicos utiliza el tasador al visitar un inmueble?,
609d9920-f431-11ee-9ae3-01bf1558124b,¿Hay que volver a pagar impuestos si se hace otro contrato de alquiler con opción a compra?,
609ffa30-f41d-11ee-9ae3-01bf1558124b,tengo que pagar el impuesto de grandes fortunas?,
60a951a0-1cf1-11ef-8122-7be37c204bdf,¿PUEDO REDUCIR LOS GASTOS DE CANCELACIÓN DE LA HIPOTECA?,
60ad12f0-f725-11ee-a109-493fea4b740b,es verdad que las golden visa se cancelarán en 8 años?,
60b59880-f432-11ee-9ae3-01bf1558124b,¿Se puede mantener la deducción por vivienda habitual en la declaración de la renta si se cambió la hipoteca de banco?,
60b96910-f432-11ee-9ae3-01bf1558124b,¿Qué organismo ha determinado la cancelación de la deducción fiscal por cambio de hipoteca?,
60bcf0e0-f445-11ee-9ae3-01bf1558124b,¿El derecho de retención es un derecho real principal o accesorio?,
60bd4630-f41d-11ee-9ae3-01bf1558124b,Qué impuesto de las Grandes Fortunas se paga en Andalucía?,
60c008b0-f446-11ee-9ae3-01bf1558124b,¿Cuándo se puede impugnar un acuerdo de la junta de la comunidad de vecinos?,
60c0e880-f445-11ee-9ae3-01bf1558124b,¿Qué tipo de derechos reales son la prenda y la hipoteca?,
60c16840-f446-11ee-9ae3-01bf1558124b,¿En qué supuestos se puede impugnar el acuerdo de la junta de una comunidad de propietarios?,
60c28640-f431-11ee-9ae3-01bf1558124b,¿Habrá que pagar IVA si se celebra más de un contrato de alquiler con opción a compra seguidos?,
60c54560-f431-11ee-9ae3-01bf1558124b,¿Bajo qué condiciones un nuevo inquilino debe pagar IVA al arrendador en un contrato de arrendamiento con opción a compra?,
60d56210-f41d-11ee-9ae3-01bf1558124b,como se si pago el impuesto de grandes fortunas en cataluña?,
60d71a50-f41e-11ee-9ae3-01bf1558124b,"¿Qué define un arrendamiento distinto de vivienda según la ley?
",
60d9b260-f41e-11ee-9ae3-01bf1558124b,¿Qué es el arrendamiento para uso distinto de vivienda?,
60dcf6a0-f432-11ee-9ae3-01bf1558124b,¿En qué fecha emitió la Dirección General de Tributos la consulta vinculante sobre la deducción fiscal por compra de vivienda?,
60e449a0-f432-11ee-9ae3-01bf1558124b,¿Qué sucede con la deducción fiscal si el cambio de hipoteca y banco no se realiza de manera simultánea?,
60eba930-f41d-11ee-9ae3-01bf1558124b,en madrid hay que pagar el impuesto de grandes fortunas?,
60ec96f0-f446-11ee-9ae3-01bf1558124b,¿Quién puede impugnar el acuerdo de la junta?,
60edf680-f446-11ee-9ae3-01bf1558124b,¿Cómo se impugna un acuerdo de la junta de vecinos?,
60f1ac90-f431-11ee-9ae3-01bf1558124b,¿Cuáles son los requisitos para que se aplique el IVA en el caso de múltiples contratos de arrendamiento con opción a compra?,
60f41830-f41e-11ee-9ae3-01bf1558124b,"¿Qué tipos de arrendamientos entran en la categoría de ""distintos de vivienda""?
",
60f4bf00-f41f-11ee-9ae3-01bf1558124b,¿Qué opciones existen para rescindir un contrato de renta antigua?,
60f904c0-f41f-11ee-9ae3-01bf1558124b,¿Cómo puedo cancelar un contrato de renta antigua?,
60fff280-f433-11ee-9ae3-01bf1558124b,"¿Qué ley indica que la gestión de las cámaras y grabaciones la tiene que hacer una empresa de seguridad, y no los propios vecinos de la comunidad de propietarios?",
61002620-f41e-11ee-9ae3-01bf1558124b,¿Cómo se regulan los arrendamientos diferentes a los de vivienda?,
6102ffc0-f433-11ee-9ae3-01bf1558124b,¿Qué modificación a la Ley de Seguridad Privada aclara las actividades permitidas para las empresas en relación con los dispositivos de seguridad?,
